Wall time,Step,Value
1745491025.167312,180,19.10877227783203
1745491025.5398612,348,74.61251831054688
1745491025.9735959,428,35.77533721923828
1745491026.1187418,510,32.63777542114258
1745491026.616434,582,-2.5479438304901123
1745491027.72241,894,-2.347909927368164
1745491027.7224631,907,32.25459671020508
1745491028.5121377,1096,26.699665069580078
1745491028.5121694,1122,65.3175048828125
1745491028.7044587,1157,3.254650592803955
1745491030.2881134,1320,40.10964584350586
1745491030.4319696,1367,3.2207353115081787
1745491030.8283386,1521,41.724063873291016
1745491030.8899205,1532,38.51939392089844
1745491032.3869338,1936,30.235061645507812
1745491032.5974817,2069,52.07618713378906
1745491033.1704617,2261,63.26173782348633
1745491033.4403336,2278,6.469586372375488
1745491034.2901323,2400,10.773015022277832
1745491034.3535042,2411,19.29150390625
1745491034.9809773,2530,39.60203170776367
1745491036.61759,2573,-2.8043224811553955
1745491036.6176927,2594,7.090286731719971
1745491036.8488042,2651,-8.160602569580078
1745491037.386935,2834,52.48075485229492
1745491038.3288975,2995,3.2459371089935303
1745491038.488236,3014,-2.2409307956695557
1745491038.7201807,3092,17.893003463745117
1745491039.6507318,3398,53.7147331237793
1745491039.725681,3422,79.99913024902344
1745491039.9304473,3471,41.75082015991211
1745491040.2926219,3524,36.61659240722656
1745491041.598158,3720,20.823389053344727
1745491042.0001898,3802,32.904850006103516
1745491043.7313395,4011,-8.160602569580078
1745491044.70767,4305,20.28154754638672
1745491045.3196874,4410,13.405649185180664
1745491045.575733,4436,2.161649465560913
1745491046.1655273,4563,35.0157470703125
1745491046.278552,4571,-8.160602569580078
1745491046.500056,4651,12.425406455993652
1745491046.6738896,4735,72.25272369384766
1745491048.3096285,5127,32.01485824584961
1745491049.8563569,5383,56.298011779785156
1745491049.9500585,5394,41.731563568115234
1745491050.7871206,5680,61.25496292114258
1745491051.028253,5695,0.7723729610443115
1745491051.8132095,5799,9.556791305541992
1745491052.068859,5898,30.305912017822266
1745491052.1622853,5906,36.919456481933594
1745491052.7510142,6047,32.54080581665039
1745491052.923957,6064,30.566509246826172
1745491053.0456824,6071,-8.160602569580078
1745491053.8601308,6384,46.94892120361328
1745491055.3874385,6591,-8.160602569580078
1745491055.990099,6777,25.203664779663086
1745491056.2161753,6874,27.190845489501953
1745491056.3668673,6888,6.7213134765625
1745491056.5062177,6914,23.655046463012695
1745491057.9764352,7330,29.675968170166016
1745491058.2289126,7364,-2.527726173400879
1745491058.526016,7442,-6.232391357421875
1745491059.3141668,7682,17.445302963256836
1745491059.9706888,7701,3.045772075653076
1745491060.1498113,7759,14.101672172546387
1745491060.5405102,7932,36.789527893066406
1745491061.0635345,8073,-4.124877452850342
1745491061.5115137,8216,70.82537841796875
1745491062.1720586,8414,70.7440414428711
1745491062.6093035,8534,42.36375045776367
1745491062.6693544,8535,23.44158935546875
1745491062.8075042,8557,35.64247131347656
1745491063.2742307,8700,46.09877395629883
1745491063.2742996,8730,16.40079116821289
1745491063.5950649,8918,67.0087890625
1745491063.7916393,8944,56.421085357666016
1745491063.9130776,8967,79.16239929199219
1745491064.981805,8978,-2.757901668548584
1745491064.9819374,8991,5.985172748565674
1745491065.057339,8996,9.414226531982422
1745491065.4368908,9157,36.972389221191406
1745491065.7331545,9256,66.7811050415039
1745491066.0780067,9304,25.450111389160156
1745491067.2960336,9695,36.95710754394531
1745491067.691398,9878,32.26466369628906
1745491068.4601262,10022,16.238353729248047
1745491068.9577956,10246,77.69393157958984
1745491070.5308347,10481,32.42106628417969
1745491070.611131,10492,46.652915954589844
1745491070.772962,10514,54.12935256958008
1745491071.6570187,10666,29.09206771850586
1745491071.7904193,10688,38.04408645629883
1745491073.4708126,11261,18.47477149963379
1745491073.746443,11287,5.366486549377441
1745491075.5591729,11550,6.1139607429504395
1745491076.3045323,11861,87.71511840820312
1745491076.8812969,11939,12.870667457580566
1745491077.3312762,12051,13.144509315490723
1745491077.5448935,12085,28.527124404907227
1745491077.608682,12086,2.486213207244873
1745491077.7975206,12208,69.20130920410156
1745491078.3676107,12380,103.29454803466797
1745491078.726714,12540,35.96223831176758
1745491079.2460275,12664,23.8796329498291
1745491081.3405354,12813,1.380735993385315
1745491081.7731009,13074,37.628662109375
1745491081.8849463,13085,43.64286804199219
1745491081.8850014,13086,-8.160602569580078
1745491082.022576,13117,52.252445220947266
1745491082.860531,13247,34.539119720458984
1745491083.1131768,13285,31.4254093170166
1745491083.386805,13312,17.30489158630371
1745491084.2238774,13559,8.332786560058594
1745491085.0896773,13784,21.695819854736328
1745491085.6547527,13913,30.10498809814453
1745491087.6739106,14119,-5.181789875030518
1745491087.674023,14202,13.807992935180664
1745491088.608057,14475,77.39871215820312
1745491090.027951,15002,103.81777954101562
1745491090.1640186,15009,37.82026672363281
1745491090.5913434,15184,37.8211784362793
1745491090.7425475,15198,37.604488372802734
1745491093.5160673,15568,35.56856918334961
1745491093.9898512,15766,90.74445343017578
1745491094.6128156,15862,25.404436111450195
1745491094.711684,15905,23.87074089050293
1745491095.1176002,15996,35.86213302612305
1745491095.2035358,16028,39.09743118286133
1745491096.1623414,16358,24.541656494140625
1745491096.5800836,16471,-8.160602569580078
1745491096.928884,16538,38.88562774658203
1745491098.4460013,16661,-8.160602569580078
1745491098.6362717,16694,-2.5838887691497803
1745491098.949607,16760,11.765707015991211
1745491099.304408,16801,-8.160602569580078
1745491099.5877378,16837,6.504410743713379
1745491100.1206937,16976,41.838783264160156
1745491100.4093564,17085,56.356788635253906
1745491100.6035988,17093,28.343557357788086
1745491100.7634542,17119,-4.231399059295654
1745491100.8335154,17126,36.14578628540039
1745491100.9213142,17136,37.12214660644531
1745491101.0440044,17190,46.34468460083008
1745491101.2298048,17289,30.930429458618164
1745491101.6169853,17387,81.765380859375
1745491102.8343441,17713,51.475521087646484
1745491102.9007187,17718,39.21096420288086
1745491103.2762954,17801,-8.160602569580078
1745491103.516419,17882,26.874370574951172
1745491104.389796,17950,31.085474014282227
1745491105.297726,18172,55.7027587890625
1745491106.1519608,18443,52.69089126586914
1745491106.5914161,18582,-6.237786293029785
1745491106.5914972,18610,95.64022827148438
1745491107.127881,18769,47.06415557861328
1745491107.250352,18791,52.24431228637695
1745491108.3427389,19052,17.80475616455078
1745491110.8266964,19538,57.92326736450195
1745491111.046019,19573,89.09539794921875
1745491111.3596833,19701,35.57149887084961
1745491111.3597808,19734,25.115978240966797
1745491111.6260564,19812,12.792316436767578
1745491111.7067425,19840,98.68688201904297
1745491112.0558643,19988,63.09299087524414
1745491113.038699,20066,-8.160602569580078
1745491114.0677667,20455,53.817176818847656
1745491115.3958535,20528,0.548064112663269
1745491116.233152,20886,104.54793548583984
1745491116.769202,20958,-1.8332767486572266
1745491117.3713434,21176,23.659082412719727
1745491118.8408413,21704,97.6793212890625
1745491118.8408883,21719,28.183547973632812
1745491119.8178227,21807,5.825747489929199
1745491121.111765,22323,47.2994384765625
1745491121.397279,22389,41.17073059082031
1745491122.3014727,22588,49.997528076171875
1745491122.6510952,22704,69.86386108398438
1745491123.1620734,22823,75.23564910888672
1745491123.3291287,22860,76.53215789794922
1745491125.0076504,23077,72.50025177001953
1745491125.748734,23402,60.34568405151367
1745491126.3174143,23545,25.741413116455078
1745491126.3174546,23559,17.49407196044922
1745491126.5791821,23652,58.14094161987305
1745491127.2150304,23937,23.457794189453125
1745491127.5149727,23981,-8.160602569580078
1745491127.89418,24065,42.038509368896484
1745491129.5532594,24495,19.791927337646484
1745491131.0217836,25024,24.818012237548828
1745491131.505021,25233,34.10447311401367
1745491131.5876453,25236,25.354816436767578
1745491133.428767,25684,15.677111625671387
1745491134.163545,26046,101.97787475585938
