Wall time,Step,Value
1744856866.45055,2060160,2577.43896484375
1744856870.2445865,2062080,2560.628662109375
1744856882.0076776,2067840,2573.38720703125
1744856898.8049512,2075520,2583.900146484375
1744856929.9029863,2090880,2771.574951171875
1744856933.4351873,2092800,2783.00048828125
1744856984.0360458,2117120,2958.147705078125
1744857033.650643,2138880,2872.26123046875
1744857056.3371947,2149120,2739.453125
1744857083.089084,2160640,2703.309814453125
1744857098.3813193,2167680,2838.604736328125
1744857110.2747529,2172800,2725.215087890625
1744857126.0582857,2179840,2685.256103515625
1744857145.126847,2188800,2731.31396484375
1744857204.6514082,2216320,2634.85791015625
1744857235.3081248,2230400,2650.636474609375
1744857236.7722065,2231040,2628.484130859375
1744857246.5221162,2235520,2620.07275390625
1744857249.494433,2236800,2592.65283203125
1744857259.870805,2241280,2612.34765625
1744857297.5012457,2257920,2496.31494140625
1744857355.537059,2283520,2563.169677734375
1744857359.6418025,2285440,2563.49267578125
1744857368.7749083,2289920,2582.077392578125
1744857385.3599565,2297600,2734.445068359375
1744857401.7052882,2305280,2620.353515625
1744857419.6814058,2313600,2504.846923828125
1744857421.069372,2314240,2506.05078125
1744857423.6529624,2315520,2509.690185546875
1744857443.433241,2324480,2474.563720703125
1744857478.3084846,2339840,2369.306640625
1744857483.339993,2341760,2307.56689453125
1744857486.1661487,2343040,2294.199462890625
1744857488.9257815,2344320,2292.341552734375
1744857493.2882843,2346240,2299.672607421875
1744857498.848335,2348800,2315.599853515625
1744857503.7329435,2350720,2275.056884765625
1744857531.045759,2362880,2049.77490234375
1744857564.7072031,2376960,1919.1485595703125
1744857573.1310136,2380160,1807.8123779296875
1744857622.2675607,2400000,1963.5042724609375
1744857631.1354856,2403840,1898.1773681640625
1744857641.1344607,2408320,1896.6099853515625
1744857643.8806338,2409600,1911.9547119140625
1744857671.8736207,2421760,1888.165283203125
1744857678.6904435,2424960,1895.5062255859375
1744857683.1507137,2426880,1941.701171875
1744857764.6641595,2464000,2306.155517578125
1744857767.4532144,2465280,2314.260009765625
1744857782.904581,2471680,2224.96923828125
1744857797.4172235,2477440,2245.268310546875
1744857852.877548,2498560,1890.4990234375
1744857866.9565103,2504320,1943.1905517578125
1744857873.1293013,2506880,1860.9267578125
1744857882.205319,2510720,1880.8951416015625
1744857899.3317068,2518400,1828.5711669921875
1744857904.8023636,2520320,1815.286376953125
1744857948.3149452,2539520,1832.94677734375
1744857962.3282454,2545280,1749.0257568359375
1744857970.9975686,2549120,1752.14697265625
1744858014.9612927,2568960,1872.2799072265625
1744858018.395639,2570240,1860.717041015625
1744858030.0338607,2576000,1980.444580078125
1744858044.9494388,2583040,2107.8994140625
1744858052.9305108,2586880,2182.014892578125
1744858063.0080903,2591360,2228.695556640625
1744858119.4380705,2615040,1993.427978515625
1744858159.5849156,2631040,1671.3609619140625
1744858168.304667,2634880,1628.1668701171875
1744858176.6640255,2638720,1632.0689697265625
1744858181.8442411,2640640,1684.6041259765625
1744858213.8492074,2654720,1870.6732177734375
1744858267.9608097,2677120,1627.686279296875
1744858285.5406168,2684160,1416.7220458984375
1744858337.5939746,2706560,1505.56884765625
1744858370.2544672,2720640,1661.3197021484375
1744858374.450849,2722560,1596.9610595703125
1744858381.6790528,2725760,1647.508056640625
1744858477.414767,2764800,1218.1712646484375
1744858485.3295941,2768000,1217.2357177734375
1744858493.7480314,2771200,1224.4620361328125
1744858502.9273517,2775040,1188.46484375
1744858597.1257088,2814080,1102.312744140625
1744858637.821906,2831360,1206.90625
1744858656.219087,2839680,1212.9249267578125
1744858668.8693593,2844800,1156.8048095703125
1744858685.6314352,2851840,1086.610107421875
1744858703.8497272,2859520,912.3328857421875
1744858741.723673,2874240,783.429931640625
1744858751.2740383,2878080,794.305908203125
1744858800.0292027,2897280,871.652099609375
1744858815.4011762,2903680,826.7352905273438
1744858820.8676183,2906240,850.41357421875
1744858862.8208919,2922240,832.7662353515625
1744858868.9309034,2924800,857.6510009765625
1744858878.2014728,2928640,1020.1412353515625
1744858932.0111332,2951040,1076.060302734375
1744858936.374684,2952960,1073.1224365234375
1744858992.1027453,2976640,1425.262939453125
1744859007.1326077,2983040,1344.1319580078125
1744859035.911882,2995200,1282.4227294921875
1744859048.4829273,3000320,1374.5765380859375
1744859054.2126188,3002880,1362.326904296875
1744859057.1263742,3004160,1416.4720458984375
1744859065.5843801,3008000,1493.4090576171875
1744859079.4421525,3013760,1582.2139892578125
1744859093.5547373,3019520,1600.12060546875
1744859116.3309758,3028480,1552.113037109375
1744859128.1043923,3032960,1477.44775390625
1744859163.2670562,3047040,1491.1064453125
1744859175.2077904,3051520,1340.9571533203125
1744859185.421931,3055360,1124.333251953125
1744859192.2587647,3057920,1022.0108032226562
1744859193.9875324,3058560,918.7045288085938
1744859242.1966057,3075840,768.9830322265625
1744859246.9983234,3077760,810.3156127929688
1744859257.8564532,3082240,971.1072998046875
1744859282.1176734,3092480,1215.501220703125
1744859284.7654576,3093760,1246.931640625
1744859288.9776354,3095680,1284.1429443359375
1744859290.1815908,3096320,1285.6201171875
1744859301.4837184,3101440,1253.037841796875
1744859354.015984,3125760,1218.0230712890625
1744859372.4446218,3134080,1081.847412109375
1744859394.1146028,3143680,1147.0057373046875
1744859422.4207401,3155840,1358.0972900390625
1744859428.7376747,3158400,1453.7838134765625
1744859440.4135828,3162880,1452.357666015625
1744859453.674154,3168640,1526.4732666015625
1744859501.7877574,3188480,1314.796630859375
1744859519.1467812,3195520,982.6073608398438
1744859569.046558,3216000,603.3654174804688
1744859606.9230797,3231360,587.0343017578125
1744859640.0702677,3243520,472.06524658203125
1744859663.0520625,3251840,435.6547546386719
1744859664.7688704,3252480,434.0172119140625
1744859678.815323,3257600,409.3092346191406
1744859681.908323,3258880,403.6495056152344
1744859754.917773,3285760,355.1639404296875
1744859761.906873,3288320,344.3815002441406
1744859770.8853457,3290880,299.7278747558594
1744859789.6596122,3297920,330.00909423828125
1744859791.3077853,3298560,348.24505615234375
1744859794.5860436,3299840,370.314453125
1744859797.1106484,3300480,360.1966552734375
1744859849.74101,3320960,319.1337585449219
1744859866.6599507,3328000,356.9804382324219
1744859869.8626676,3329280,361.5867919921875
1744859879.0067704,3332480,333.27874755859375
1744859881.9677007,3333760,339.618896484375
1744859898.9264386,3340800,373.36053466796875
1744859910.3266582,3345280,372.0893859863281
1744859933.4389527,3353600,322.1580810546875
1744859960.184017,3363200,342.4241943359375
1744859975.8001003,3368960,333.8997497558594
1744859981.473335,3370880,332.9042053222656
1744860037.0126584,3390080,348.4266052246094
1744860074.287631,3404800,427.47308349609375
1744860075.91507,3405440,422.82208251953125
1744860080.909525,3407360,422.8825378417969
1744860083.843403,3408640,418.71978759765625
1744860091.2147443,3411200,403.6568603515625
1744860101.070064,3415040,400.2157287597656
1744860148.24734,3432960,373.04443359375
1744860161.0478034,3438080,375.869873046875
1744860198.8834708,3452800,383.8546142578125
1744860213.4310758,3458560,398.5413818359375
1744860215.0381534,3459200,408.39178466796875
1744860284.3852172,3486080,477.02447509765625
1744860299.2926097,3491840,508.30242919921875
1744860306.332942,3495040,537.8493041992188
1744860378.3575344,3523840,417.3084716796875
1744860386.3775232,3527040,431.5569152832031
1744860404.8203144,3534720,572.2630615234375
1744860444.3600168,3550080,602.8917236328125
1744860480.1240897,3564160,751.5543212890625
1744860542.2265542,3587840,747.3244018554688
1744860623.4087176,3619200,1020.3779296875
1744860646.0802343,3628160,1089.5142822265625
1744860730.0231614,3664000,1640.281494140625
1744860740.434474,3668480,1596.9188232421875
1744860775.464735,3682560,821.6483154296875
1744860783.2018194,3685760,866.502197265625
1744860784.6971703,3686400,891.9926147460938
1744860820.3578398,3701120,1103.235595703125
1744860833.00931,3706240,1118.90673828125
1744860900.2616603,3733760,734.789306640625
1744860951.153798,3755520,876.4891967773438
1744860971.0946562,3763840,977.0862426757812
1744860975.2091026,3765760,997.8462524414062
1744861082.6772318,3808000,737.9281005859375
1744861095.4845724,3813120,768.4661865234375
1744861107.354383,3818240,919.7044677734375
1744861134.169031,3829120,553.0064086914062
1744861149.176797,3834880,552.8338012695312
