Wall time,Step,Value
1744916154.800326,1341600,414.0940856933594
1744916161.6557262,1346760,372.3388977050781
1744916168.3443549,1351920,378.24578857421875
1744916175.229046,1357080,384.8187561035156
1744916182.1858053,1362240,402.1571350097656
1744916189.1298718,1367400,390.92388916015625
1744916196.3906345,1372560,367.3508605957031
1744916203.2276394,1377720,344.23529052734375
1744916210.6850502,1382880,369.3477478027344
1744916217.7006464,1388040,359.7484436035156
1744916224.7231617,1393200,337.9018249511719
1744916231.5351546,1398360,372.54986572265625
1744916238.7313738,1403520,396.1724548339844
1744916245.3374612,1408680,409.0952453613281
1744916252.69704,1413840,396.2417907714844
1744916259.495566,1419000,395.76776123046875
1744916266.712327,1424160,385.3077087402344
1744916273.4550467,1429320,387.018798828125
1744916280.2993453,1434480,384.33465576171875
1744916287.007018,1439640,393.5770568847656
1744916294.2866733,1444800,399.468017578125
1744916301.1265428,1449960,351.897705078125
1744916308.4910774,1455120,332.03619384765625
1744916315.6235478,1460280,334.7584533691406
1744916322.679851,1465440,354.07977294921875
1744916330.0380735,1470600,357.34783935546875
1744916336.8293521,1475760,373.4300231933594
1744916343.9525049,1480920,344.32049560546875
1744916350.8579423,1486080,358.9149169921875
1744916357.9390254,1491240,342.0763244628906
1744916364.937068,1496400,366.84197998046875
1744916371.9905813,1501560,369.4075927734375
1744916379.0363305,1506720,368.9233093261719
1744916386.098144,1511880,345.68646240234375
1744916393.1308236,1517040,353.6775207519531
1744916400.1211271,1522200,359.14593505859375
1744916406.5977416,1527360,371.20550537109375
1744916413.9147592,1532520,364.62213134765625
1744916420.8162398,1537680,359.53131103515625
1744916427.9347093,1542840,373.88037109375
1744916434.7715263,1548000,373.9978942871094
1744916441.9349043,1553160,368.8147888183594
1744916448.6921244,1558320,393.8133544921875
1744916455.9158282,1563480,375.5771179199219
1744916462.6599915,1568640,360.6351318359375
1744916469.8414118,1573800,328.1629333496094
1744916476.6065567,1578960,318.62286376953125
1744916483.7211888,1584120,318.214599609375
1744916490.83726,1589280,299.59783935546875
1744916498.051479,1594440,297.790771484375
1744916504.8866024,1599600,318.5978088378906
1744916512.2886982,1604760,350.4068908691406
1744916519.1065955,1609920,350.408447265625
1744916525.9834664,1615080,356.8931579589844
1744916532.8931377,1620240,367.1463317871094
1744916540.0629332,1625400,370.7488708496094
1744916547.233213,1630560,348.5930480957031
1744916553.812718,1635720,370.8443298339844
1744916560.8726318,1640880,374.41943359375
1744916567.6650822,1646040,369.77740478515625
1744916574.8997343,1651200,356.4095153808594
1744916581.6287215,1656360,402.6778259277344
1744916589.0390632,1661520,390.49176025390625
1744916595.8604245,1666680,404.6394958496094
1744916603.1373925,1671840,391.2460632324219
1744916609.6703947,1677000,409.4556579589844
1744916616.6928074,1682160,363.77337646484375
1744916623.3007483,1687320,396.6601257324219
1744916630.3833425,1692480,383.4927062988281
1744916637.1962178,1697640,410.94842529296875
1744916644.356415,1702800,372.61260986328125
1744916651.271495,1707960,372.6456604003906
1744916658.438842,1713120,356.41357421875
1744916665.3123486,1718280,365.146728515625
1744916672.8068855,1723440,345.4683532714844
1744916679.7864597,1728600,374.2457275390625
1744916687.098522,1733760,380.028564453125
1744916694.0494034,1738920,357.0070495605469
1744916701.1858757,1744080,335.16680908203125
1744916707.9970775,1749240,348.3893737792969
1744916715.1985376,1754400,357.72186279296875
1744916722.0625408,1759560,354.53399658203125
1744916729.0563822,1764720,368.94110107421875
1744916735.560794,1769880,385.8658447265625
1744916742.6187203,1775040,387.06768798828125
1744916749.758866,1780200,382.4892883300781
1744916756.4788465,1785360,392.0082702636719
1744916763.4202087,1790520,378.9326171875
1744916770.6488497,1795680,397.6595458984375
1744916777.8108068,1800840,415.63543701171875
1744916784.616833,1806000,407.5148620605469
1744916791.8011389,1811160,412.1299133300781
1744916798.7897797,1816320,414.215087890625
1744916805.934166,1821480,359.3270568847656
1744916812.8965394,1826640,374.90924072265625
1744916820.101634,1831800,367.7110290527344
1744916827.0264819,1836960,392.36480712890625
1744916834.375154,1842120,381.2055358886719
1744916841.382207,1847280,405.687255859375
1744916848.3106823,1852440,394.7911682128906
1744916855.9132144,1857600,420.5703125
1744916863.2109408,1862760,390.5921936035156
1744916869.9962993,1867920,398.8842468261719
1744916877.0195048,1873080,402.580810546875
1744916883.6889582,1878240,432.4684143066406
1744916891.0779178,1883400,428.868408203125
1744916897.9798114,1888560,416.5097961425781
1744916905.0298636,1893720,383.0330810546875
1744916911.5257003,1898880,362.6147155761719
1744916920.1785982,1904040,375.6348876953125
1744916927.6770926,1909200,393.7801513671875
1744916936.1903193,1914360,371.4581298828125
1744916944.0475106,1919520,385.9064025878906
1744916952.094156,1924680,389.1025085449219
1744916959.544437,1929840,391.7222595214844
1744916967.077706,1935000,390.3122863769531
1744916974.6698346,1940160,394.5732727050781
1744916981.565207,1945320,399.2450256347656
1744916989.152199,1950480,394.4540710449219
1744916996.449412,1955640,428.8309631347656
1744917003.9296474,1960800,412.1567687988281
1744917010.8444884,1965960,391.3115234375
