Wall time,Step,Value
1744918974.0466857,5160,391.3257751464844
1744918986.2254627,15480,451.340576171875
1744918992.2117057,20640,486.6898193359375
1744918998.078132,25800,509.2347106933594
1744919032.990332,56760,535.1123657226562
1744919038.8787916,61920,551.1551513671875
1744919056.406416,77400,515.9733276367188
1744919062.4143465,82560,529.076416015625
1744919079.7810092,98040,521.8395385742188
1744919085.637027,103200,553.385009765625
1744919091.4231255,108360,589.4251708984375
1744919103.0893729,118680,576.2960815429688
1744919108.974944,123840,568.9904174804688
1744919126.499976,139320,555.3081665039062
1744919132.3605344,144480,570.306884765625
1744919143.8824291,154800,590.10791015625
1744919167.14947,175440,586.056884765625
1744919173.0798,180600,611.8021850585938
1744919184.6803598,190920,601.7738647460938
1744919190.47195,196080,620.9059448242188
1744919196.3768575,201240,542.4949951171875
1744919202.2471828,206400,538.1911010742188
1744919208.2500045,211560,502.16326904296875
1744919249.673199,247680,450.5133972167969
1744919255.605531,252840,438.8411865234375
1744919261.4083192,258000,436.6788024902344
1744919273.1244774,268320,472.6340026855469
1744919278.992183,273480,496.109130859375
1744919290.6291661,283800,500.20709228515625
1744919296.3336842,288960,509.24493408203125
1744919308.0818548,299280,490.1588134765625
1744919325.8895764,314760,470.1494140625
1744919331.7801418,319920,472.83612060546875
1744919337.7450619,325080,445.5828857421875
1744919343.7122023,330240,504.37799072265625
1744919355.3051996,340560,520.7845458984375
1744919361.02904,345720,472.84912109375
1744919366.9709406,350880,471.5943908691406
1744919372.790835,356040,446.1427917480469
1744919384.5049646,366360,445.40484619140625
1744919390.3195825,371520,422.9649658203125
1744919402.0531504,381840,428.1340637207031
1744919414.0285614,392160,440.3442077636719
1744919425.7622647,402480,432.7039794921875
1744919437.5406094,412800,447.582763671875
1744919443.3482933,417960,466.409912109375
1744919454.9741848,428280,509.3286437988281
1744919461.03459,433440,511.66290283203125
1744919472.822744,443760,487.6000061035156
1744919478.7209249,448920,461.87298583984375
1744919496.3377037,464400,502.5423278808594
1744919502.1606703,469560,497.6214294433594
1744919531.8134863,495360,536.2086791992188
1744919555.2703102,516000,527.9152221679688
1744919561.16426,521160,550.0299072265625
1744919578.6864645,536640,527.203857421875
1744919596.6339393,552120,538.810791015625
1744919602.4477656,557280,528.1146240234375
1744919614.6501844,567600,531.7554931640625
1744919620.749596,572760,534.10009765625
1744919644.9984381,593400,516.9824829101562
1744919657.123311,603720,516.2625732421875
1744919686.7870848,629520,535.4221801757812
1744919710.9767032,650160,555.4669799804688
1744919716.8084345,655320,546.0153198242188
1744919728.6371937,665640,538.3756103515625
1744919734.629367,670800,540.98828125
1744919740.4310627,675960,522.44775390625
1744919746.3825197,681120,534.386474609375
1744919752.284943,686280,544.8446655273438
1744919764.2552643,696600,521.8157958984375
1744919776.114989,706920,515.7670288085938
1744919782.2262385,712080,513.2559814453125
1744919817.8908455,743040,491.2147521972656
1744919823.7827814,748200,526.889892578125
1744919835.775014,758520,542.5374145507812
1744919841.869278,763680,526.9351806640625
1744919859.830022,779160,554.66650390625
1744919901.829945,815280,529.2623901367188
1744919913.6861298,825600,535.0641479492188
1744919919.7795563,830760,543.4528198242188
1744919931.6189015,841080,556.3663940429688
1744919943.5627182,851400,585.3242797851562
1744919955.5608466,861720,575.263427734375
1744919979.4332056,882360,585.2695922851562
1744919985.280711,887520,570.6495971679688
1744919991.3701005,892680,563.8966064453125
1744920009.2471921,908160,546.7703857421875
1744920015.311932,913320,526.69580078125
1744920021.14724,918480,541.289306640625
1744920027.164587,923640,557.9749145507812
1744920039.1256905,933960,588.7495727539062
1744920044.8572025,939120,576.1361694335938
1744920062.9552817,954600,548.0382080078125
1744920068.6724067,959760,542.2249755859375
1744920074.7634156,964920,563.4909057617188
1744920092.7423766,980400,552.2364501953125
1744920098.7980824,985560,547.3721313476562
1744920104.7330806,990720,561.3370971679688
1744920110.5598583,995880,558.5143432617188
1744920128.7350419,1011360,543.5790405273438
1744920146.4494004,1026840,555.2128295898438
1744920152.53611,1032000,536.649658203125
1744920158.4326558,1037160,551.5400390625
1744920170.4794335,1047480,524.3580322265625
1744920176.583575,1052640,537.2251586914062
1744920182.510255,1057800,498.2738037109375
1744920188.5834978,1062960,473.4584045410156
1744920200.6555645,1073280,518.0704345703125
1744920212.7912514,1083600,525.6849365234375
1744920224.9163067,1093920,496.1528015136719
1744920236.9649858,1104240,447.75823974609375
1744920249.0110416,1114560,464.51275634765625
1744920254.8627646,1119720,485.2415771484375
1744920267.0949945,1130040,484.3934020996094
1744920272.9799452,1135200,474.2454528808594
1744920279.0628386,1140360,486.57843017578125
1744920284.9554756,1145520,476.7190246582031
1744920291.0955973,1150680,477.8997802734375
1744920303.1427855,1161000,456.6377868652344
1744920309.1028726,1166160,437.3067321777344
1744920333.5291276,1186800,408.4742126464844
1744920351.6421566,1202280,427.68798828125
1744920369.5710685,1217760,434.2921142578125
1744920381.629502,1228080,410.7017517089844
1744920387.795236,1233240,411.082763671875
1744920393.6627955,1238400,441.880126953125
1744920405.7902427,1248720,416.72406005859375
1744920412.1188488,1253880,404.1289367675781
1744920424.2303574,1264200,421.6491394042969
1744920430.1091044,1269360,431.49713134765625
1744920436.1899762,1274520,443.2966003417969
1744920442.0785143,1279680,457.5382995605469
1744920472.4731023,1305480,441.45574951171875
1744920478.5951989,1310640,440.0937805175781
1744920484.362975,1315800,435.80657958984375
1744920502.5335226,1331280,466.6618957519531
1744920508.6066546,1336440,477.5484313964844
1744920514.774638,1341600,474.33013916015625
1744920520.4967687,1346760,472.16607666015625
1744920532.618478,1357080,443.44854736328125
1744920580.7598772,1398360,465.299072265625
1744920586.9311368,1403520,446.7655029296875
1744920604.8798325,1419000,475.3205871582031
1744920611.1641672,1424160,465.3120422363281
1744920617.1243563,1429320,489.668701171875
1744920629.223456,1439640,482.22271728515625
1744920641.3785646,1449960,475.9933166503906
1744920653.8610504,1460280,507.39251708984375
1744920659.7380505,1465440,491.8177490234375
1744920671.9029977,1475760,470.07220458984375
1744920683.9642851,1486080,499.5128173828125
1744920690.6786284,1491240,494.7303771972656
1744920703.6258047,1501560,448.4136657714844
1744920733.1917176,1527360,546.68017578125
1744920739.3532987,1532520,551.3909912109375
1744920745.1677015,1537680,541.0335693359375
1744920751.3433235,1542840,531.4078369140625
1744920757.3068979,1548000,531.3426513671875
1744920787.4186444,1573800,556.2971801757812
1744920799.514855,1584120,552.2940063476562
1744920805.4451015,1589280,550.2477416992188
1744920811.5156155,1594440,529.7132568359375
1744920817.3785098,1599600,564.6775512695312
1744920835.5622828,1615080,532.5255737304688
1744920841.8384376,1620240,521.7384643554688
1744920859.8417556,1635720,496.1125183105469
1744920872.0029924,1646040,490.7442626953125
1744920878.1898353,1651200,463.4814453125
1744920896.4111645,1666680,488.56536865234375
1744920908.7380362,1677000,485.50360107421875
1744920939.6031413,1702800,452.9049072265625
1744920945.5879395,1707960,472.87847900390625
1744920951.7790303,1713120,463.9200439453125
1744920957.6607413,1718280,475.75177001953125
1744920963.7683144,1723440,460.35565185546875
1744920988.170457,1744080,421.88726806640625
1744920994.0441456,1749240,436.86822509765625
1744921006.2961147,1759560,437.88330078125
1744921024.7871723,1775040,438.8072509765625
1744921031.1954732,1780200,443.35345458984375
1744921037.000711,1785360,446.3917541503906
