Step,Episode Reward
10776,55.468879035278405
10826,158.35986406553715
10859,92.44369132769755
10888,68.56408374845373
10923,95.345024435032
10944,53.536240468629195
10979,104.21548840046718
11003,61.86733194057296
11021,44.84061681838988
11038,47.143273956390246
11051,38.915635402557314
11052,1.8393972058572117
11075,54.29813059463342
11100,75.60717024630422
11116,30.723222542106434
11135,39.083572869872384
11168,94.50720254406826
11210,103.80213392423562
11234,55.38455843258338
11246,26.050738186271452
11261,36.11096982636678
11290,95.95586691776523
11306,41.78166360775576
11337,100.47927738441462
11355,44.16656579407721
11372,62.61390301126958
11411,92.49142345194116
11431,54.63880101528365
11454,71.21448995823924
11480,75.22275859074972
11504,55.38709471218782
11525,51.84467948936124
11548,61.263841188836054
11577,91.83939213664046
11602,111.5730463673279
11629,66.58422340196125
11660,119.84546191285214
11670,19.19626468750997
11680,20.82935924692891
11692,23.94473723455173
11705,31.02544248840381
11719,29.820335268092055
11743,71.29945711019151
11761,38.873665858599516
11769,16.313006676183267
11782,40.6690021580582
11795,30.395981637278027
11818,49.75496745998199
11825,13.541568705185695
11845,56.76134114655116
11864,49.68206593043278
11869,9.394234270788763
11889,40.892039189129825
11916,59.62273604077239
11945,110.98159828462472
11966,59.00945904075611
11988,52.94768329271658
12022,106.77724730009392
12059,112.85794131118618
12060,1.8393972058572117
12106,119.85305272219568
12135,62.80146242168871
12170,98.28253043040647
12198,86.85210108489548
12218,65.09986454822709
12245,80.13241225558254
12284,115.36946283443737
12317,103.59424094846945
12358,114.57403943339072
12386,78.10627514960358
12401,56.54159213338527
12424,51.1459745972961
12449,56.616082707475734
12461,23.21889026575475
12516,215.17950943241715
12545,97.05242118341656
12560,34.03249182304658
12592,98.33334720480349
12617,73.46432203383434
12633,56.35857185711183
12661,87.27485855081534
12688,81.14054578104478
12704,43.358666078224665
12719,47.574605924490456
12751,100.79627770529189
12770,53.17384079482729
12782,24.690679756172983
12806,76.98922933514255
12834,72.7975961668766
12846,30.376792939786938
12861,42.6276104185079
12878,60.82576705639388
12895,61.615972741706116
12912,49.543078048399394
12930,44.15166717737691
12951,57.53279980784043
12974,59.529195885583036
12994,51.90682386622066
13014,64.74214334610937
13036,58.94296357700464
13053,52.414873332122056
13072,51.33669121491449
13109,108.76965844002356
13111,3.755136378244298
13115,7.410443830249198
13136,51.34723912966642
13156,51.297105484717925
13191,85.54689410859164
13214,62.674718811794655
13238,77.2213254230786
13261,78.07730516353229
13283,65.92062949910355
13307,72.53384734652386
13329,80.91321155231344
13338,21.914493359157788
13358,73.60804458230903
13371,31.900358353794555
13374,5.712909483806193
13386,29.15510143848705
13401,39.26747248913109
13415,31.416864070966597
13436,58.40393920260361
13454,65.85545353958209
13473,38.91082856136389
13496,69.55039695273001
13522,72.80966463467023
13547,62.354746764663865
13571,76.94329544617084
13590,53.823093636581575
13614,97.81319903762382
13632,44.392141172476805
13649,38.250591701009355
13659,37.93434308387376
13676,42.45832577446745
13706,104.87819225802119
13735,99.71184068697428
13754,45.93750778210992
13774,76.64225837676648
13787,25.775175051689992
13797,18.913488274661006
13828,103.4936791640011
13845,43.87873063817435
13859,34.901952059589014
13894,96.4361471276279
13909,32.777883116548324
13933,62.39100620364012
13959,77.59623890803746
13998,107.02706072789228
14025,81.21058743013535
14054,80.85928708607094
14060,12.028473649205656
14081,52.072355777599554
14103,62.81115121224163
14125,79.504705324074
14137,30.881394499111536
14150,36.18231992229119
14162,29.028385351227293
14176,28.388656186807218
14192,46.203698512969375
14213,67.42800106597225
14228,43.60985190248508
14243,39.912112086462464
14258,46.12065765457993
14275,38.058493783837406
14276,1.8393972058572117
14289,39.706381873019
14304,39.066724609206744
14312,16.852107068283615
14337,55.22594216728366
14347,21.73394160648708
14360,47.07543774937126
14377,47.21422987779088
14389,31.06748024461655
14400,23.0941700664795
14410,19.202278807764092
14419,17.13609296514427
14437,56.93229086799549
14454,40.46132371827934
14463,19.752861078817755
14484,63.82333645394054
14505,56.25248007557008
14521,53.768300599617454
14544,70.06816670327291
14560,37.6299532034205
14561,1.8393972058572117
14580,44.685939943529775
14598,39.87399266181046
14631,118.02578257062966
14665,109.94372262186943
14687,56.86097161603719
14722,123.0605449739044
14762,109.31474616521655
14813,145.7934021550705
14854,99.02391516005535
14881,75.47720006333353
14919,113.75488540092712
14957,123.61451107132689
14959,3.6820602028015887
14998,101.6725162224676
15056,164.64606445898085
15112,144.10682991333158
15180,213.93123296008872
15207,66.57211804537869
15234,82.89094250188307
15247,49.29287629081426
15274,99.97579541700726
15303,88.66235439463574
15319,62.328945680138936
15335,43.783819915446756
15352,43.01975025149657
15369,48.76950056865864
15377,19.73539730400505
15384,14.985168044837035
15412,79.31077353948699
15425,49.20797595676689
15436,22.53839544022814
15452,45.79372442115859
15468,43.502932266575534
15489,59.14707711863451
15496,13.902901502671968
15513,42.61297731578597
15530,38.61674391514652
15556,86.67866045971604
15579,63.88041259976919
15606,68.37868423840912
15633,74.34742541887273
15666,72.18288519824075
15695,63.85020502300456
15726,101.37838597555954
15754,71.6077580377093
15793,119.88222971759555
15827,107.7014196642558
15857,65.93121982123137
15896,139.09372828764458
15910,36.19961773257822
15922,29.61493928396354
15940,36.06962525357734
15952,24.975488358706457
15971,45.8049312701349
15984,32.040233404410166
15998,37.563210570606806
16020,70.07178405527677
16021,1.8393972058572117
16029,15.681421493633788
16041,27.724950179822972
16063,61.28577573351025
16079,63.07590740579591
16098,55.58064926334718
16099,1.8393972058572117
16107,23.67010071444676
16129,43.76642188098861
16148,60.16096316671177
16178,86.44379844333173
16187,18.186254326828816
16221,131.2395796436747
16242,48.290357208314695
16267,79.21541019993704
16296,75.65497731224943
16322,58.84771247717328
16353,76.58524307999222
16360,13.03002393888584
16400,85.14534437785107
16437,97.47409931023063
16462,63.96805898786522
16500,89.2321855788954
16539,115.96278832024376
16565,88.083352784062
16609,164.92487352976087
16631,52.78981664112367
16659,80.381860823759
16680,50.533929177879784
16701,51.23473353926497
16723,58.707074586634434
16746,82.91990864093576
16779,112.86303824517734
16804,73.03361675213115
16823,39.569488871920505
16849,79.91798768506148
16850,1.8393972058572117
16865,32.70295673350531
16877,24.45008321511129
16893,59.526688511963364
16917,68.82706587446721
16938,54.62019646093243
16959,68.1816757196094
16985,91.51233550096684
17015,89.22450559914573
17039,56.394323868848225
17068,81.71208617210638
17083,35.93867038887515
17092,17.832187488193437
17130,96.17189549782714
17158,100.01604218570291
17191,89.64172723701967
17220,71.8953481689892
17248,72.78681362178094
17281,68.68424088245747
17310,88.72387281771657
17338,71.88505182930783
17344,11.115364849150962
17380,120.3292569786391
17388,15.33046694410596
17389,1.8393972058572117
17438,152.9757594495637
17460,82.84692867903652
17482,58.40551867711695
17504,64.59269036118238
17530,84.25889178489976
17548,44.08650721761302
17577,90.08963759756314
17604,81.52355718661079
17632,71.39944933776339
17649,35.34924580606887
17659,20.19961607632859
17677,49.370677128514984
17697,59.981920567797495
17715,41.12401050613223
17737,50.3259372501997
17765,106.81939496050778
17794,113.8393770988066
17821,87.90803332498332
17849,101.57627714615134
17864,55.133208302862414
17881,52.64727054757751
17894,45.109348883716116
17910,41.07228530937392
17924,26.77045531864115
17941,33.46253030049334
17958,47.20823577919724
17977,44.009191383794644
18010,96.19494470941888
18034,69.79675582433484
18071,113.9970165289761
18091,45.17479070826397
18107,33.42554232353459
18141,123.72485867892597
18142,1.8393972058572117
18164,52.85286281360145
18202,136.3665736683622
18241,146.18270387937253
18267,59.67784622321672
18275,17.982617066222645
18313,92.9722245851558
18353,84.33521527773325
18380,74.56256753656943
18402,69.27184799190661
18422,47.67504963908867
18446,63.19357683908769
18460,29.507999927297462
18493,127.19894330988974
18525,112.19086664916973
18561,97.40506328435191
18580,65.52045585253845
18592,25.12167816974928
18636,141.29086194397388
18653,60.685118196461225
18668,38.156730566415035
18694,65.41677372764258
18726,79.76210554099474
18753,95.69243056652283
18771,52.42941942183345
18789,48.12880164888401
18823,106.68010971110698
18850,60.88956778146018
18875,50.500755536721144
18910,103.85775238506525
18945,100.03183674112644
18980,96.10285639327125
19014,82.0231759595699
19056,111.67817329802085
19099,139.57809763434057
19139,94.9061919108811
19176,104.63259233490324
19206,75.53667547546323
19235,110.88230933675345
19289,171.18038735515947
19343,165.04437267111035
19368,57.37011759174508
19405,95.66936928969534
19443,142.45941367460168
19453,25.758445621351765
19454,1.8393972058572117
19467,38.441081662302864
19497,89.93429396570198
19504,13.254888836846986
19518,38.0367940584625
19546,70.22126986475224
19576,75.22676143530569
19595,40.86481632793454
19615,52.27501588981747
19616,1.8393972058572117
19638,52.65650279723217
19678,114.82825225569849
19718,89.94905860067372
19771,123.66766998763029
19818,130.58206920955587
19854,124.02535625468174
19891,88.14076092155906
19929,162.59178274821502
19972,116.91054166092835
20038,165.60087281151695
20071,103.47139859826882
20083,47.502778747234544
20117,117.34354458701843
20130,48.040954328457815
20140,27.62866896801289
20145,15.260001270823258
20162,40.30017767111802
20209,183.59879160890722
20232,65.38806469451438
20254,72.96880741457223
20265,22.420957222160112
20291,75.49551225069996
20310,46.05672406586717
20337,71.39403760700795
20363,65.51117881019522
20391,86.50408317625102
20424,88.57660567385301
20454,86.4385831725469
20465,23.58734806445449
20477,30.729225715542924
20505,72.43674366015594
20543,130.67894172010074
20566,56.12455020078781
20592,92.24834855851032
20641,134.2227906724286
20661,42.2518913854021
20691,95.10439617544085
20692,1.8393972058572117
20712,44.66386303985266
20738,79.96481682453839
20744,11.681188271524723
20749,9.265804850669465
20771,46.53646197850293
20782,24.557937183536076
20800,55.38756746367921
20838,100.30619291310957
20868,68.74566937271757
20892,56.327111243511744
20944,154.47424901028856
20978,95.21025635220403
21006,61.866023218937045
21044,85.61581493062477
21088,107.4013981639015
21103,34.29906044338281
21132,91.31759158293617
21172,136.08123855431697
21207,83.94652928879147
21242,92.21591540377874
21276,93.40839318804964
21325,114.1632193530792
21359,80.8502633897204
21383,61.84187356194928
21408,62.98837172966257
21433,88.33638410638225
21459,76.63090173419555
21486,106.6328165126085
21499,42.47650020886087
21520,40.770025827441195
21545,67.86180218818701
21567,48.303127722493535
21592,49.675790098474735
21615,58.044030612964434
21642,72.09483553946922
21643,1.8393972058572117
21669,81.79446438458469
21696,73.69163338703723
21726,103.16029201982636
21751,56.59514987199959
21798,105.06472774484452
21824,56.50350119439684
21851,82.40277053926452
21882,82.07905638020851
21909,65.26089298820227
21933,66.83562948690616
21966,79.80252479040321
22021,128.35465011313394
22054,81.71662471417879
22097,164.49703631605837
22099,3.725935578398988
22136,77.93834367176014
22172,101.28033707437
22207,104.9881239909326
22245,83.1096188614853
22304,162.72570617242104
22351,154.65993993439648
22390,84.2791138830683
22429,146.50637905031056
22471,116.1686088998462
22472,1.8393972058572117
22512,126.04326325234902
22551,113.24324192922047
22590,100.96986185743717
22640,144.01991596698662
22692,149.70531071463537
22732,143.82149248123787
22763,79.68395611423898
22782,35.582477642057086
22813,116.36333642528766
22845,109.60825729786417
22868,78.50935140687957
22901,117.83121284935314
22936,116.65025718130804
22937,1.8393972058572117
22975,104.1770024289614
23003,94.15923595091562
23094,281.42664249115825
23112,40.78894400338867
23149,126.34615491045507
23184,73.3109161366837
23220,87.08110784540327
23249,57.67912610602607
23287,80.20867643585832
23322,110.14683167435238
23367,116.78332434637694
23417,130.67649867619033
23448,69.18590602366326
23482,97.06112710201963
23517,121.94833144212576
23575,191.1937692579
23613,122.34128727977156
23653,119.04939755848135
23712,195.3037587938629
23750,95.85018025410187
23783,96.02443247283183
23818,91.92759775114044
23843,63.59663279572097
23875,91.44310070573594
23901,66.75187081946831
23928,86.86204332077139
23955,80.16462311332917
23982,98.15098482215126
23983,1.8393972058572117
23993,24.9733580647364
24031,83.49372359549815
24043,33.658702298175925
24066,59.121635756018726
24091,81.16716958570703
24129,120.24672357709308
24161,67.77119142943867
24215,162.19334332737884
24241,75.75883084729627
24291,197.7555460704374
24313,51.18108518501399
24335,54.17258349416142
24342,17.087050510640733
24347,10.081493906481457
24369,54.274055044048644
24374,10.424022161422617
24383,24.23838421479087
24392,17.88568186769156
24422,78.06544038775174
24453,91.57143202430827
24483,100.14715133525877
24515,94.4043511374401
24557,117.21253593042015
24593,112.10803064696238
24632,138.13601605644413
24680,145.0074772772733
24721,101.11363987680282
24736,37.68562911934816
24780,94.24128831327951
24810,69.1642036943177
24843,77.3376767368441
24844,1.8393972058572117
24889,137.78103305257147
24924,129.63095183503307
24958,95.9349698316613
25006,141.6473470268866
25041,99.64247049523367
25087,121.15868344187024
25120,104.48002336565665
25165,155.99514892531408
25179,28.890489000286305
25202,44.05295821703996
25230,96.83356924598208
25258,76.87713986140425
25288,65.48316346466217
25319,80.49920606580694
25360,100.40114817041594
25392,69.76981437412297
25436,87.21499862396338
25452,31.589477425368635
25485,91.57374113365672
25505,55.43432937167474
25506,1.8393972058572117
25562,190.50836872025553
25572,20.155943821737683
25595,82.94377761382226
25606,27.12414522510784
25626,40.657257384459356
25665,130.9800531353744
25697,110.04632193844385
25718,49.33646736309643
25744,62.072616989016794
25765,47.92903006413344
25787,50.71264614053424
25828,89.98016457946072
25863,84.25385601423922
25899,96.16750210515553
25934,98.63516248208585
25961,76.61341661186914
25974,25.278254017537414
26021,136.2633197795433
26051,58.85495501253508
26071,44.37116850579502
26103,78.01502925608136
26134,95.71040322536648
26166,81.06358031789968
26184,34.294910819223034
26218,83.6921929948837
26270,160.40443332357546
26293,71.5607692633839
26327,76.15603400772302
26328,1.8393972058572117
26329,1.8393972058572117
26354,74.57897462735619
26384,70.37282061031729
26433,172.7499277311662
26475,102.65465828633987
26513,93.9312659254584
26552,105.19837402385636
26591,137.24810031932145
26629,117.51712260932334
26667,125.07885773625387
26706,129.32716779220706
26745,118.80747974515054
26768,82.94387064945812
26790,56.89967015173941
26810,40.96298548395748
26830,47.491290932247495
26838,15.32230401344688
26866,103.64347259830721
26895,78.68868996788639
26926,99.94728982697445
26956,80.09572679271268
26957,1.8393972058572117
26990,95.84808517869014
26991,1.8393972058572117
27029,121.05892120700625
27061,72.93551694701598
27092,89.98109297781384
27120,80.3326380840981
27139,60.032077815414226
27158,57.56155577828536
27184,61.34565389738079
27211,55.90059710950059
27242,93.99456677095277
27262,75.51945652685689
27281,65.95258160503458
27311,80.8166437464341
27324,29.667965608172384
27347,56.57373334074669
27366,42.93766362235683
27380,28.03731753405938
27399,40.004002542513035
27420,61.95147745005384
27438,64.34470469320286
27461,74.524174126627
27491,72.18061126368046
27533,106.2351196431549
27570,85.3942079766935
27596,64.18500725986017
27628,98.29689574667525
27674,91.85716884675834
27717,110.00281341201351
27762,153.32639350272507
27777,27.89223927763381
27811,76.22495779473847
27828,39.092507926436184
27871,115.15988136242122
27908,98.04975822775583
27933,81.4381971887923
27960,97.98266607093858
27982,50.26552714556814
28034,152.90842518939854
28044,19.560094807947852
28060,58.0163643668985
28077,50.149361530643844
28095,41.17933095676214
28109,39.296157381976556
28128,38.186209063907384
28148,46.91283605566374
28165,45.29237762993429
28181,60.648046652355326
28201,64.47640781245015
28228,67.4577613140916
