t_s,q1_sim,q1_ref,q2_sim,q2_ref,dq1_sim,dq1_ref,dq2_sim,dq2_ref,tau1,tau2
0.577,0.625723785008093,0.498598173230336,1.81855727591784,1.78671559054976,0.11365703252014,0.646968855416098,-0.518723642005936,-0.462120611011498,23.6395582384015,0.056155027614833
0.578,0.625837442040613,0.499245027227323,1.81803855227583,1.78625355198048,0.11515321529004,0.646738898953592,-0.519308330639425,-0.461956356395423,23.6194203853642,0.0813530785083982
0.579,0.625952595255903,0.499891650550381,1.81751924394519,1.7857916781783,0.116642716047268,0.646507508905616,-0.519882132031758,-0.461791077789726,23.7808383986321,0.287888193626668
0.58,0.626069237971951,0.500538041769964,1.81699936181316,1.78532997016431,0.118126335469275,0.646274693345457,-0.520411217314821,-0.46162478096104,24.053811799571,0.604484107834907
0.581,0.62618736430742,0.501184199464581,1.81647895059584,1.78486842895387,0.119604759287932,0.646040460311823,-0.520875248369303,-0.461457471651302,24.325694628546,0.917730674381314
0.582,0.626306969066708,0.501830122220765,1.81595807534747,1.7844070555566,0.121078307258997,0.645804817808987,-0.521275174543603,-0.461289155577848,24.4842227100709,1.11540331378224
0.583,0.626428047373967,0.502475808633033,1.81543680017293,1.7839458509764,0.122546822243932,0.645567773806923,-0.521632898453122,-0.461119838433516,24.4603947551543,1.12932952099091
0.584,0.626550594196211,0.503121257303858,1.81491516727448,1.78348481621153,0.124009740976876,0.645329336241446,-0.52198293777794,-0.460949525886747,24.2548288533256,0.961429061697336
0.585,0.626674603937188,0.503766466843629,1.8143931843367,1.78302395225455,0.125466318917793,0.645089513014353,-0.522359267419426,-0.460778223581681,23.9375264443061,0.682981183347681
0.586,0.626800070256105,0.504411435870623,1.81387082506928,1.78256326009241,0.126915923058489,0.644848311993558,-0.522782367660315,-0.460605937138256,23.6211345167972,0.407398933988117
0.587,0.626926986179164,0.505056163010964,1.81334804270162,1.78210274070645,0.128358281123889,0.644605741013232,-0.523251425754924,-0.460432672152309,23.4179184352152,0.246909660047317
0.588,0.627055344460288,0.505700646898596,1.81282479127587,1.78164239507243,0.129793592589779,0.644361807873939,-0.523744670284348,-0.460258434195671,23.3968807962678,0.269688524135634
0.589,0.627185138052878,0.506344886175248,1.81230104660558,1.78118222416054,0.131222459888414,0.644116520342771,-0.524227711277683,-0.460083228816265,23.5574049479837,0.473818347538008
0.59,0.627316360512766,0.506988879490396,1.8117768188943,1.78072222893543,0.132645666662632,0.643869886153486,-0.52466670102625,-0.459907061538205,23.8294907916765,0.788022434004109
0.591,0.627449006179429,0.507632625501236,1.81125215219328,1.78026241035626,0.134063887994365,0.643621913006646,-0.525041288797601,-0.45972993786189,24.1004926839659,1.09889041265607
0.592,0.627583070067423,0.508276122872647,1.81072711090448,1.77980276937668,0.135477443039623,0.643372608569745,-0.525352420935685,-0.459551863264103,24.2581463516668,1.29419766245155
0.593,0.627718547510463,0.508919370277158,1.81020175848354,1.77934330694489,0.13688618392049,0.643121980477348,-0.525622006376798,-0.459372843198105,24.2334502547504,1.30577190719933
0.594,0.627855433694383,0.509562366394917,1.80967613647717,1.77888402400363,0.138289562553943,0.642870036331224,-0.525884574605616,-0.459192883093732,24.0270219027251,1.13553322164571
0.595,0.627993723256937,0.510205109913659,1.80915025190256,1.77842492149024,0.13968684926867,0.642616783700481,-0.526174111859487,-0.459011988357486,23.7088623297431,0.854761207582756
0.596,0.628133410106206,0.510847599528669,1.8086240777907,1.77796600033667,0.141077419513875,0.642362230121694,-0.526511103517144,-0.458830164372638,23.3916181483846,0.576869069359139
0.597,0.62827448752572,0.511489833942754,1.80809756668718,1.77750726146946,0.142460999374783,0.642106383099041,-0.526894732284648,-0.458647416499315,23.1875547958006,0.414084095435532
0.598,0.628416948525094,0.51213181186621,1.8075706719549,1.77704870580985,0.143837776794597,0.641849250104434,-0.527303212854217,-0.458463750074596,23.1656751205264,0.434581145021637
0.599,0.628560786301889,0.512773532016786,1.80704336874205,1.77659033427372,0.14520833673885,0.64159083857765,-0.527702135884283,-0.458279170412607,23.325362928835,0.636442609571082
0.6,0.628705994638628,0.513414993119658,1.80651566660616,1.77613214777167,0.146573445702108,0.641331155926459,-0.528057634793619,-0.458093682804614,23.5966185589257,0.948391372913829
0.601,0.62885256808433,0.51405619390739,1.80598760897137,1.77567414720901,0.147933768073458,0.641070209526761,-0.528349346277671,-0.457907292519115,23.8667966422962,1.25701679922292
0.602,0.629000501852403,0.51469713311991,1.80545925962509,1.77521633348578,0.149289622455901,0.640808006722705,-0.528578213821513,-0.457720004801932,24.0236328474401,1.45009424620051
0.603,0.629149791474859,0.515337809504472,1.80493068141127,1.77475870749681,0.150640870362999,0.64054455482683,-0.528766152914939,-0.457531824876307,23.9981252948064,1.45945164350617
0.604,0.629300432345222,0.515978221815627,1.80440191525835,1.77430127013169,0.151986979057571,0.640279861120182,-0.528947705120617,-0.457342757942988,23.7908910536689,1.28700944024876
0.605,0.62945241932428,0.516618368815192,1.80387296755323,1.77384402227486,0.153327233900274,0.640013932852452,-0.529156868272143,-0.457152809180323,23.4719306078562,1.00404754863173
0.606,0.62960574655818,0.517258249272218,1.80334381068496,1.77338696480556,0.15466101888716,0.639746777242096,-0.529414133034405,-0.456961983744354,23.153890332613,0.723979350430249
0.607,0.629760407577067,0.517897861962958,1.80281439655193,1.77293009859789,0.155988058489361,0.639478401476466,-0.529718677679192,-0.456770286768904,22.9490356042198,0.559032064441155
0.608,0.629916395635557,0.518537205670838,1.80228467787425,1.77247342452083,0.157308529051323,0.639208812711935,-0.530048703027134,-0.456577723365668,22.9263695745208,0.577380237508764
0.609,0.630073704164608,0.519176279186425,1.80175462917122,1.77201694343827,0.158622997977078,0.638938018074024,-0.53036978035162,-0.456384298624303,23.085276520327,0.777105822247671
0.61,0.630232327162585,0.519815081307394,1.80122425939087,1.771560656209,0.159932214531978,0.638666024657526,-0.530648024200337,-0.456190017612518,23.3557572591362,1.08693128660946
0.611,0.630392259377117,0.520453610838502,1.80069361136667,1.77110456368678,0.161236832390127,0.638392839526632,-0.530863058761205,-0.455994885376166,23.6251666487328,1.39344571492208
0.612,0.630553496209507,0.521091866591554,1.80016274830791,1.77064866672032,0.162537169647827,0.638118469715055,-0.531015824804598,-0.455798906939325,23.781240356229,1.58442445638026
0.613,0.630716033379155,0.521729847385373,1.7996317324831,1.7701929661533,0.163833097328759,0.637842922226155,-0.531128244595704,-0.455602087304397,23.754976154713,1.59169564693955
0.614,0.630879866476484,0.522367552045772,1.79910060423851,1.76973746282445,0.165124098192233,0.637566204033061,-0.531234872033747,-0.455404431452186,23.5469905905385,1.41718008050681
0.615,0.631044990574676,0.52300497940552,1.79856936936647,1.76928215756749,0.166409472763165,0.637288322078793,-0.531369716794119,-0.455205944341995,23.2272836747286,1.13215802525152
0.616,0.631211400047439,0.523642128304314,1.79803799964968,1.7688270512112,0.167688613673817,0.637009283276389,-0.531553275015974,-0.455006630911706,22.9085014642918,0.850043019649313
0.617,0.631379088661113,0.524278997588751,1.79750644637466,1.76837214457946,0.168961243795491,0.636729094509021,-0.531784720645209,-0.454806496077872,22.7029093471434,0.68306222300405
0.618,0.631548049904908,0.524915586112295,1.79697466165402,1.76791743849122,0.170227527839284,0.636447762630121,-0.532042240679526,-0.454605544735801,22.6795107831712,0.699389872609262
0.619,0.631718277432748,0.525551892735249,1.79644261941334,1.76746293376054,0.171488015584322,0.636165294463501,-0.532291387021371,-0.454403781759643,22.8376905239571,0.897107472131769
0.62,0.631889765448332,0.526187916324725,1.79591032802632,1.76700863119663,0.172743439015122,0.63588169680347,-0.532498255375415,-0.454201212002478,23.1074498202277,1.20493704040424
0.621,0.632062508887347,0.526823655754613,1.79537782977094,1.76655453160385,0.17399444108004,0.63559697641496,-0.532642457503168,-0.4539978402964,23.37614381647,1.50946740307774
0.622,0.632236503328427,0.527459109905557,1.79484518731344,1.76610063578174,0.175241339422345,0.635311140033642,-0.532724931610782,-0.453793671452601,23.531508134886,1.69847387419825
0.623,0.632411744667849,0.528094277664919,1.79431246238183,1.76564694452506,0.176484014677994,0.635024194366044,-0.53276760695196,-0.45358871026146,23.504540212588,1.70378481772414
0.624,0.632588228682527,0.528729157926753,1.79377969477488,1.76519345862375,0.177721965228482,0.634736146089672,-0.53280505000039,-0.453382961492623,23.2958560936129,1.52732139138009
0.625,0.632765950647756,0.529363749591778,1.79324688972487,1.76474017886302,0.178954506879764,0.634447001853128,-0.53287128249819,-0.453176429895091,22.9754552780425,1.24036419125641
0.626,0.632944905154636,0.529998051567347,1.79271401844238,1.76428710602332,0.180181040977266,0.634156768276225,-0.532986806243084,-0.452969120197304,22.6559835368616,0.95632696294966
0.627,0.633125086195613,0.530632062767415,1.79218103163613,1.76383424088042,0.181401288815588,0.633865451950108,-0.533150790966283,-0.45276103710722,22.4497063105863,0.787436767482064
0.628,0.633306487484429,0.531265782112518,1.79164788084517,1.76338158420534,0.182615403463148,0.633573059437368,-0.533341409918834,-0.452552185312406,22.4256272759021,0.801867533497778
0.629,0.633489102887892,0.531899208529739,1.79111453943525,1.76292913676447,0.183823917029787,0.633279597272158,-0.533524195667837,-0.452342569480113,22.5831316823505,0.997700298552874
0.63,0.633672926804921,0.532532340952681,1.79058101523958,1.76247689931951,0.185027544189544,0.632985071960311,-0.53366522512866,-0.452132194257365,22.8522212610149,1.30365665031215
0.631,0.633857954349111,0.533165178321437,1.79004735001445,1.76202487262754,0.186226917173418,0.632689489979453,-0.53374409773089,-0.451921064271038,23.1202514239508,1.60632513490453
0.632,0.634044181266284,0.533797719582567,1.78951360591672,1.76157305744102,0.187422353224513,0.632392857779119,-0.533761749269363,-0.451709184127942,23.2749577545864,1.79348104172192
0.633,0.634231603619509,0.534429963689063,1.78897984416745,1.76112145450781,0.188613742681043,0.632095181780869,-0.533740116184198,-0.451496558414906,23.2473373688428,1.79695297322747
0.634,0.63442021736219,0.535061909600327,1.78844610405127,1.76067006457119,0.189800599654698,0.631796468378397,-0.533713777743381,-0.451283191698855,23.038005772392,1.61866242347646
0.635,0.634610017961845,0.535693556282141,1.78791239027352,1.7602188883699,0.190982255330803,0.631496723937651,-0.533716767970847,-0.451069088526893,22.7169620055907,1.32989036866481
0.636,0.634801000217175,0.536324902706636,1.78737867350555,1.75976792663812,0.192158119837189,0.631195954796939,-0.533769594492289,-0.450854253426385,22.3968514832567,1.04405069847416
0.637,0.634993158337013,0.536955947852272,1.78684490391106,1.75931718010552,0.193327912922032,0.630894167267048,-0.533871422956264,-0.450638690905034,22.1899396677064,0.873370439777889
0.638,0.635186486249935,0.537586690703802,1.7863110324881,1.75886664949728,0.194491775995859,0.630591367631351,-0.534000412931432,-0.450422405450965,22.1652305719647,0.886023179440701
0.639,0.635380978025931,0.538217130252251,1.78577703207517,1.75841633553411,0.195650223493197,0.630287562145923,-0.534122077722422,-0.450205401532802,22.3221099166257,1.08008950194015
0.64,0.635576628249424,0.538847265494887,1.78524290999745,1.75796623893222,0.19680395277342,0.629982757039648,-0.534202475527872,-0.449987683599749,22.5905798939087,1.38429053188541
0.641,0.635773432202197,0.539477095435191,1.78470870752192,1.75751636040343,0.197953585372616,0.629676958514334,-0.5342211935574,-0.449769256081667,22.8579961747674,1.68521453760361
0.642,0.63597138578757,0.540106619082835,1.78417448632837,1.75706670065512,0.199099438185811,0.629370172744819,-0.534179165346538,-0.449550123389157,23.0120943131484,1.87063680074384
0.643,0.636170485225756,0.540735835453649,1.78364030716302,1.75661726039025,0.200241411329745,0.629062405879085,-0.534098334705418,-0.449330289913632,22.9838710820974,1.87238612981647
0.644,0.636370726637085,0.541364743569602,1.78310620882831,1.75616804030743,0.201379034734324,0.628753664038363,-0.53401329390429,-0.449109760027402,22.7739415251613,1.69238442406256
0.645,0.63657210567182,0.541993342458766,1.78257219553441,1.75571904110088,0.202511655046242,0.628443953317246,-0.533958089437376,-0.448888538083747,22.452304103899,1.40191297142515
0.646,0.636774617326866,0.542621631155299,1.78203823744497,1.7552702634605,0.203638691229082,0.628133279783797,-0.533953234924405,-0.448666628416997,22.1316039917517,1.11438587968546
0.647,0.636978256018095,0.543249608699411,1.78150428421005,1.75482170807185,0.20475986151937,0.627821649479652,-0.533997892053328,-0.448444035342609,21.9241066205874,0.942030084085852
0.648,0.637183015879614,0.54387727413734,1.78097028631799,1.75437337561619,0.205875295685694,0.627509068420137,-0.53407020681354,-0.448220763157241,21.8988163399434,0.953018852298247
0.649,0.6373888911753,0.544504626521329,1.78043621611118,1.75392526677048,0.20698549049302,0.627195542594367,-0.53413567332911,-0.447996816138833,22.0551193024465,1.14543227853686
0.65,0.637595876665793,0.545131664909595,1.77990208043785,1.75347738220743,0.208091125998369,0.626881077965355,-0.534160331177664,-0.447772198546682,22.323018244068,1.44799107664123
0.651,0.637803967791792,0.545758388366305,1.77936792010667,1.7530297225955,0.209192813076772,0.626565680470121,-0.534123755463079,-0.447546914621515,22.5898690744869,1.74728321501591
0.652,0.638013160604868,0.54638479596155,1.77883379635121,1.75258228859889,0.210290868328294,0.626249356019796,-0.534026877610614,-0.447320968585568,22.7434073045249,1.93108394298558
0.653,0.638223451473197,0.547010886771321,1.7782997694736,1.75213508087763,0.211385201716608,0.625932110499726,-0.533891648980674,-0.447094364642662,22.7146293763809,1.93122230989113
0.654,0.638434836674913,0.54763665987748,1.77776587782462,1.75168810008751,0.212475359058623,0.625613949769582,-0.533752675026723,-0.446867106978273,22.5041498077718,1.74962057848687
0.655,0.638647312033972,0.548262114367735,1.77723212514959,1.75124134688019,0.213560702521142,0.625294879663457,-0.533644014892,-0.446639199759613,22.1819665653452,1.45756040587879
0.656,0.638860872736493,0.548887249335618,1.7766984811347,1.75079482190313,0.21464065995351,0.62497490598998,-0.533586188341872,-0.4464106471357,21.8607245584349,1.16845609268129
0.657,0.639075513396446,0.549512063880454,1.77616489494636,1.75034852579968,0.215714948117585,0.624654034532409,-0.533578353235384,-0.446181453237435,21.6526891698913,0.99453448484178
0.658,0.639291228344564,0.550136557107341,1.77563131659312,1.74990245920904,0.216783685165589,0.624332271048745,-0.533598642090899,-0.445951622177675,21.6268650747377,1.00396852888476
0.659,0.63950801202973,0.550760728127121,1.77509771795103,1.74945662276634,0.217847350216523,0.624009621271827,-0.533612529951435,-0.445721158051305,21.7826389305593,1.19483784870524
0.66,0.639725859379946,0.551384576056357,1.77456410542108,1.7490110171026,0.218906606062926,0.623686090909438,-0.533586037883463,-0.445490064935313,22.0500139170007,1.49586269461896
0.661,0.639944765986009,0.552008100017306,1.7740305193832,1.74856564284478,0.219962052958571,0.623361685644409,-0.533498729014521,-0.445258346888864,22.3163462519514,1.79363076150237
0.662,0.640164728038968,0.552631299137897,1.77349702065418,1.74812050061579,0.221014007262773,0.623036411134716,-0.533351532810078,-0.445026007953369,22.469371388309,1.97591727699055
0.663,0.64038574204623,0.553254172551705,1.77296366912137,1.7476755910345,0.222062388839605,0.622710273013586,-0.533166408340436,-0.444793052152561,22.440085442927,1.9745515198059
0.664,0.64060780443507,0.553876719397924,1.77243050271303,1.74723091471577,0.223106759446595,0.622383276889594,-0.532977974411435,-0.444559483492567,22.2291023956092,1.79145613063586
0.665,0.640830911194517,0.554498938821345,1.77189752473862,1.74678647227047,0.224146496814525,0.622055428346767,-0.532820302971919,-0.444325305961977,21.9064197636241,1.49791314447204
0.666,0.641055057691331,0.555120829972331,1.77136470443565,1.74634226430548,0.225181037722244,0.621726732944683,-0.532713920079983,-0.444090523531916,21.5846820834698,1.20733702404356
0.667,0.641280238729053,0.555742392006793,1.77083199051557,1.74589829142372,0.226210097486309,0.621397196218569,-0.532657979892431,-0.443855140156121,21.3761547973349,1.0319545621291
0.668,0.64150644882654,0.556363624086164,1.77029933253568,1.74545455422417,0.227233782684965,0.621066823679404,-0.532630601576961,-0.443619159771003,21.3498428693025,1.03993836616721
0.669,0.641733682609225,0.556984525377377,1.7697667019341,1.74501105330187,0.228252554836045,0.620735620814013,-0.532597241214283,-0.443382586295723,21.5051334642714,1.22936760154903
0.67,0.641961935164061,0.557605095052838,1.76923410469289,1.74456778924797,0.229267059516442,0.62040359308517,-0.53252390148034,-0.443145423632264,21.7720302101163,1.52896203678477
0.671,0.642191202223577,0.558225332290406,1.76870158079141,1.74412476264971,0.230277886413247,0.620070745931695,-0.532390133663697,-0.442907675665497,22.0378896141705,1.8253090907869
0.672,0.642421480109991,0.558845236273365,1.76816919065774,1.74368197409045,0.231285351694544,0.619737084768551,-0.532196865415179,-0.442669346263251,22.1904470817478,2.00618396740535
0.673,0.642652765461685,0.559464806190404,1.76763699379233,1.74323942414971,0.232289385169392,0.619402614986941,-0.531966063667861,-0.442430439276386,22.1606984026549,2.00341619286505
0.674,0.642885054846855,0.560084041235589,1.76710502772866,1.74279711340315,0.233289564569638,0.619067341954405,-0.531732360726122,-0.442190958538861,21.9492570454413,1.81892878819721
0.675,0.643118344411424,0.560702940608344,1.76657329536793,1.74235504242261,0.234285283222347,0.618731271014919,-0.531529841488545,-0.441950907867799,21.6261200132542,1.52400414895183
0.676,0.643352629694646,0.561321503513424,1.76604176552644,1.74191321177613,0.235275986861914,0.618394407488989,-0.53137903843949,-0.441710291063563,21.3039315618442,1.2320569414682
0.677,0.643587905681508,0.561939729160892,1.765510386488,1.74147162202793,0.236261389400923,0.618056756673746,-0.531279102161668,-0.441469111909819,21.0949571206825,1.05531386909634
0.678,0.643824167070909,0.5625576167661,1.76497910738584,1.7410302737385,0.237241585890913,0.617718323843045,-0.531208138600665,-0.441227374173604,21.0682019739859,1.06194721849963
0.679,0.6440614086568,0.563175165549657,1.76444789924724,1.74058916746453,0.238217020308416,0.617379114247556,-0.531131585004706,-0.440985081605397,21.2230537599393,1.25003566236967
0.68,0.644299625677109,0.563792374737416,1.76391676766224,1.74014830375899,0.239188321079218,0.617039133114861,-0.531015425800202,-0.440742237939186,21.4895166177123,1.54829853308072
0.681,0.644538813998188,0.564409243560443,1.76338575223644,1.73970768317111,0.240156067386976,0.616698385649548,-0.530839200575511,-0.440498846892534,21.7549472884114,1.84332294811274
0.682,0.644778970065575,0.565025771254998,1.76285491303586,1.73926730624643,0.241120575254985,0.616356877033304,-0.530603835306388,-0.440254912166646,21.9070811632027,2.0228840980269
0.683,0.64502009064083,0.565641957062512,1.76232430920055,1.73882717352678,0.242081784471345,0.61601461242501,-0.530331304926483,-0.440010437446436,21.8769137038797,2.01881175366975
0.684,0.645262172425301,0.566257800229563,1.76179397789563,1.73838728555031,0.243039288763449,0.615671596960833,-0.530056255372074,-0.439765426400595,21.6650578424805,1.83302931621668
0.685,0.645505211714064,0.566873300007854,1.76126392164026,1.73794764285153,0.243992497067717,0.61532783575432,-0.529812784616765,-0.439519882681657,21.3415101037479,1.53681955261429
0.686,0.645749204211132,0.567488455654188,1.76073410885564,1.73750824596129,0.244940864098063,0.614983333896487,-0.529621431697244,-0.439273809926063,21.01891439657,1.24359730302623
0.687,0.64599414507523,0.568103266430453,1.76020448742394,1.73706909540682,0.245884102398204,0.614638096455918,-0.529481343752231,-0.439027211754227,20.8095362291331,1.0655892314245
0.688000000000001,0.646240029177629,0.568717731603588,1.75967500608019,1.73663019171172,0.246822295554677,0.614292128478849,-0.529370613639295,-0.438780091770606,20.782381162857,1.07096727180287
0.689000000000001,0.646486851473183,0.569331850445573,1.75914563546655,1.73619153539602,0.247755870078212,0.613945434989262,-0.529254659920152,-0.438532453563759,20.9368373077307,1.2578096328284
0.690000000000001,0.646734607343261,0.569945622233397,1.75861638080663,1.73575312697615,0.248685437318616,0.61359802098898,-0.52909944891187,-0.438284300706415,21.2029092905605,1.55483517433837
0.691000000000001,0.64698329278058,0.570559046249041,1.75808728135772,1.73531496696497,0.249611566023078,0.613249891457752,-0.528884508649491,-0.438035636755537,21.4679541335841,1.84863072539749
0.692000000000001,0.647232904346603,0.571172121779455,1.75755839684907,1.73487705587182,0.250534572121301,0.612901051353345,-0.528610763575193,-0.43778646525239,21.6197071753117,2.02697147406767
0.693000000000001,0.647483438918725,0.571784848116536,1.75702978608549,1.73443939420247,0.251454405399979,0.612551505611635,-0.528300196744141,-0.437536789722597,21.5891635715289,2.02168741206097
0.694000000000001,0.647734893324124,0.572397224557104,1.75650148588875,1.73400198245921,0.252370675590601,0.612201259146696,-0.527987467846915,-0.437286613676212,21.3769357145941,1.83470234797467
0.695000000000001,0.647987263999715,0.573009250402885,1.7559734984209,1.7335648211408,0.253282807239252,0.611850316850889,-0.527706688041177,-0.437035940607778,21.0530196296938,1.53729941320951
0.696000000000001,0.648240546806954,0.573620924960486,1.75544579173286,1.73312791074251,0.254190264050289,0.611498683594948,-0.527478403028887,-0.436784773996391,20.7300589596977,1.24289365913708
0.697000000000001,0.648494737071005,0.574232247541372,1.75491831332983,1.73269125175616,0.255092757241357,0.611146364228075,-0.527301756629174,-0.436533117305768,20.5203191740147,1.06371165147722
0.698000000000001,0.648749829828246,0.574843217461848,1.7543910115732,1.73225484467011,0.255990358995954,0.610793363578021,-0.527154828753379,-0.436280973984301,20.492806159651,1.0679250081212
0.699000000000001,0.649005820187242,0.575453834043036,1.75386385674445,1.73181868996926,0.256883478442957,0.610439686451179,-0.527003019425257,-0.436028347465128,20.6469085659898,1.25361146515657
0.700000000000001,0.649262703665685,0.576064096610853,1.75333685372503,1.7313827881351,0.25777270995509,0.610085337632668,-0.526812277017322,-0.435775241166191,20.9126314180164,1.54948939724416
0.701000000000001,0.64952047637564,0.576674004495992,1.75281004144801,1.73094713964572,0.258658611914941,0.609730321886421,-0.526562118159798,-0.435521658490301,21.1773320235277,1.84214536325834
0.702000000000001,0.649779134987555,0.577283557033898,1.75228347932985,1.73051174497579,0.259541500199345,0.609374643955273,-0.526253465888386,-0.435267602825195,21.3287457539067,2.01935454465702
0.703000000000001,0.650038676487754,0.577892753564749,1.75175722586396,1.73007660459661,0.260421334615914,0.609018308561044,-0.525908311502212,-0.435013077543603,21.2978673476258,2.01294716669074
0.704000000000001,0.65029909782237,0.578501593433433,1.75123131755246,1.72964171897612,0.26129774088173,0.60866132040463,-0.525561328533976,-0.434758086003307,21.0853087015675,1.82484741400961
0.705000000000001,0.650560395563252,0.579110075989531,1.75070575622392,1.72920708857891,0.262170159142202,0.608303684166083,-0.525246641427197,-0.434502631547202,20.7610653778169,1.52633881962443
0.706000000000001,0.650822565722394,0.579718200587291,1.7501805095825,1.72877271386622,0.263038062099803,0.607945404504701,-0.52498480265364,-0.434246717503358,20.437780722441,1.23083663241427
0.707000000000001,0.651085603784494,0.580325966585612,1.74965552477984,1.72833859529599,0.263901159684124,0.60758648605911,-0.524774952837067,-0.433990347185078,20.2277201806868,1.05056732770209
0.708000000000001,0.651349504944178,0.580933373348021,1.74913074982701,1.72790473332284,0.264759512750245,0.607226933447349,-0.524595159088503,-0.433733523890964,20.1998899809612,1.05370221331399
0.709000000000001,0.651614264456928,0.581540420242651,1.74860615466792,1.72747112839811,0.265613513145543,0.606866751266956,-0.524410803055834,-0.433476250904968,20.3536792117561,1.23831852037811
0.710000000000001,0.651879877970074,0.582147106642225,1.74808174386486,1.72703778096984,0.266463738358571,0.60650594409505,-0.524187815327932,-0.433218531496464,20.6190934252621,1.53313417466607
0.711000000000001,0.652146341708432,0.58275343192403,1.74755755604953,1.72660469148284,0.267310736493943,0.606144516488415,-0.523905701285773,-0.432960368920296,20.8834901699204,1.82473545494503
0.712000000000001,0.652413652444926,0.583359395469902,1.74703365034825,1.72617186037864,0.268154823420385,0.605782472983584,-0.523565382687611,-0.432701766416846,21.0346047881552,2.00089753135756
0.713000000000001,0.652681807268347,0.583964996666203,1.74651008496556,1.72573928809557,0.268995968963595,0.605419818096921,-0.52318885917249,-0.432442727212087,21.0034316517075,1.99345085282029
0.714000000000001,0.65295080323731,0.584570234903801,1.74598689610639,1.72530697506871,0.269833814806395,0.605056556324705,-0.522810818204225,-0.432183254517647,20.7905822333525,1.80432003504259
0.715000000000001,0.653220637052117,0.58517510957805,1.74546408528818,1.72487492172996,0.270667816673719,0.60469269214321,-0.522465397590794,-0.431923351530864,20.4660515218128,1.50478895999642
0.716000000000001,0.65349130486879,0.58577962008877,1.74494161989059,1.72444312850802,0.271497456260287,0.604328230008787,-0.522173156668289,-0.431663021434848,20.1424825837195,1.20827307357065
0.717000000000001,0.653762802325051,0.586383765840229,1.74441944673392,1.72401159582841,0.272322442244551,0.60396317435795,-0.521933232989011,-0.431402267398536,19.932140911319,1.02699880364817
0.718000000000001,0.654035124767295,0.58698754624112,1.74389751350094,1.72358032411349,0.273142824236775,0.603597529607452,-0.521723681012429,-0.431141092576751,19.9040329878439,1.02913710323434
0.719000000000001,0.654308267591532,0.587590960704543,1.74337578981992,1.72314931378247,0.273958976908007,0.603231300154367,-0.521509864181082,-0.430879500110262,20.0575484276302,1.21276473663797
0.720000000000001,0.65458222656844,0.588194008647987,1.74285427995574,1.72271856525144,0.274771460977626,0.602864490376173,-0.521257695472954,-0.430617493125838,20.3226932280208,1.50659917340858
0.721000000000001,0.654856998029418,0.588796689493307,1.74233302226027,1.72228807893335,0.275580814351002,0.60249710463083,-0.520946669166072,-0.430355074736307,20.5868252293729,1.79722641252973
0.722000000000001,0.655132578843769,0.589399002666706,1.7418120755911,1.72185785523807,0.276387352931788,0.602129147256861,-0.520577705865093,-0.430092248040615,20.7376796936804,1.97242157915032
0.723000000000001,0.6554089661967,0.590000947598717,1.74129149788524,1.72142789457234,0.277191056558653,0.601760622573431,-0.520172813644684,-0.429829016123879,20.7062507307176,1.96401541674929
0.724000000000001,0.655686157253259,0.590602523724183,1.74077132507159,1.72099819733987,0.277991582850627,0.601391534880427,-0.519766693965911,-0.429565382057448,20.4931492566081,1.77393290527245
0.725000000000001,0.65596414883611,0.591203730482236,1.74025155837763,1.72056876394126,0.278788403070447,0.601021888458537,-0.519393498068255,-0.429301348898955,20.1683697723451,1.47345831219761
0.726000000000001,0.65624293723918,0.591804567316278,1.73973216487956,1.72013959477409,0.279581007898049,0.600651687569327,-0.519073792238494,-0.429036919692377,19.844555063625,1.17600728331309
0.727000000000001,0.656522518247078,0.592405033673966,1.73921309108732,1.71971069023288,0.280369104799676,0.600280936455322,-0.518806711075727,-0.428772097468088,19.6339706037635,0.993806183769629
0.728000000000001,0.656802887351878,0.593005129007188,1.73869428437624,1.71928205070915,0.281152732220444,0.599909639340083,-0.518570296536297,-0.428506885242916,19.6056232454245,0.995025627942555
0.729000000000001,0.657084040084098,0.593604852772048,1.73817571407971,1.71885367659139,0.281932247781127,0.599537800428282,-0.518329894040288,-0.428241286020202,19.7589030332331,1.17774191947395
0.730000000000001,0.657365972331879,0.594204204428842,1.73765738418567,1.71842556826511,0.282708195544526,0.599165423905785,-0.518051399123133,-0.427975302789846,20.0238164367325,1.47067205110043
0.731000000000001,0.657648680527424,0.594803183442045,1.73713933278655,1.71799772611283,0.283481103307324,0.598792513939723,-0.517714295118221,-0.427708938528374,20.287721567319,1.76040174041823
0.732000000000001,0.657932161630731,0.59540178928029,1.73662161849143,1.71757015051408,0.284251287046161,0.598419074678575,-0.517319501596265,-0.427442196198982,20.4383536748577,1.93470611438396
0.733000000000001,0.658216412917777,0.596000021416347,1.73610429898983,1.71714284184547,0.28501873660287,0.598045110252239,-0.516889035143978,-0.4271750787516,20.4067064913306,1.92541614814988
0.734000000000001,0.65850143165438,0.59659787932711,1.73558740995469,1.71671580048064,0.285783125481677,0.597670624772111,-0.516457611275583,-0.426907589122937,20.1933904500013,1.73445722638163
0.735000000000001,0.658787214779862,0.597195362493571,1.73507095234341,1.71628902679031,0.28654394043568,0.597295622331161,-0.516059394713902,-0.426639730236544,19.8683995928437,1.43311400524232
0.736000000000001,0.659073758720298,0.59779247040081,1.7345548929487,1.71586252114228,0.287300681117621,0.596920107004006,-0.515714958774339,-0.426371505002862,19.544376385228,1.13480232369893
